detection_id,signal_date,symbol,company_name,signal_close,signal_volume,selector_id,selector_name,model_period,status,entry_date,entry_open,fifth_xtks_exit_date,fifth_xtks_exit_close,gross_return,one_hundred_shares_pl_yen,med_ret5,med_ret1,ret10,volr20,body_pct,rank_volr20,rank_body_pct,mean_rank,tail_cdf,tail_p,source_scope,source_sha256,signal_discord_url,notified_at,fundamental_status,fundamental_discord_url,fundamental_html,created_at,updated_at
2023-12-11|6731|dual_top1_agreement,2023-12-11,6731,ピクセラ,,,dual_top1_agreement,2条件一致リバウンド,2023-12,mature,2023-12-12,1000,2023-12-18,1000,0,0,-0.00979906313787,,0,0.992756174858,1,1,1,1,0.999995808191,0.873449,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2023-12-11|6731|dual_top1_agreement_g3_no_acute_selloff,2023-12-11,6731,ピクセラ,,,dual_top1_agreement_g3_no_acute_selloff,地合い安定・2条件一致,2023-12,mature,2023-12-12,1000,2023-12-18,1000,0,0,-0.00979906313787,,0,0.992756174858,1,1,1,1,0.999995808191,0.873449,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2023-12-11|6731|mean_rank_volr20_body_pct,2023-12-11,6731,ピクセラ,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2023-12,mature,2023-12-12,1000,2023-12-18,1000,0,0,-0.00979906313787,,0,0.992756174858,1,1,1,1,0.999995808191,0.873449,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2023-12-11|6731|volr20_low,2023-12-11,6731,ピクセラ,,,volr20_low,出来高沈静リバウンド,2023-12,mature,2023-12-12,1000,2023-12-18,1000,0,0,-0.00979906313787,,0,0.992756174858,1,1,1,1,0.999995808191,0.873449,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2023-12-14|6085|body_pct_low,2023-12-14,6085,アーキテクツ・スタジオ・ジャパン,,,body_pct_low,陰線沈み込みリバウンド,2023-12,mature,2023-12-15,24.1333332062,2023-12-21,19.3666667938,-0.197513802658,-476.666641235,-0.0151515151515,,0.0681114803376,1.52629111649,0.593023495651,1,1,1,0.999733820142,0.83416694,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2023-12-14|6085|dual_top1_agreement,2023-12-14,6085,アーキテクツ・スタジオ・ジャパン,,,dual_top1_agreement,2条件一致リバウンド,2023-12,mature,2023-12-15,24.1333332062,2023-12-21,19.3666667938,-0.197513802658,-476.666641235,-0.0151515151515,,0.0681114803376,1.52629111649,0.593023495651,1,1,1,0.999733820142,0.83416694,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2023-12-14|6085|dual_top1_agreement_g3_no_acute_selloff,2023-12-14,6085,アーキテクツ・スタジオ・ジャパン,,,dual_top1_agreement_g3_no_acute_selloff,地合い安定・2条件一致,2023-12,mature,2023-12-15,24.1333332062,2023-12-21,19.3666667938,-0.197513802658,-476.666641235,-0.0151515151515,,0.0681114803376,1.52629111649,0.593023495651,1,1,1,0.999733820142,0.83416694,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2023-12-14|6085|mean_rank_volr20_body_pct,2023-12-14,6085,アーキテクツ・スタジオ・ジャパン,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2023-12,mature,2023-12-15,24.1333332062,2023-12-21,19.3666667938,-0.197513802658,-476.666641235,-0.0151515151515,,0.0681114803376,1.52629111649,0.593023495651,1,1,1,0.999733820142,0.83416694,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2023-12-14|6085|volr20_low,2023-12-14,6085,アーキテクツ・スタジオ・ジャパン,,,volr20_low,出来高沈静リバウンド,2023-12,mature,2023-12-15,24.1333332062,2023-12-21,19.3666667938,-0.197513802658,-476.666641235,-0.0151515151515,,0.0681114803376,1.52629111649,0.593023495651,1,1,1,0.999733820142,0.83416694,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2023-12-18|3077|body_pct_low,2023-12-18,3077,ホリイフードサービス,,,body_pct_low,陰線沈み込みリバウンド,2023-12,mature,2023-12-19,436,2023-12-25,530,0.215596330275,9400,-0.0122324159021,,0.573529411765,5.27078311708,0.616666666667,1,1,1,0.999962273721,0.8592921,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2023-12-18|3077|dual_top1_agreement,2023-12-18,3077,ホリイフードサービス,,,dual_top1_agreement,2条件一致リバウンド,2023-12,mature,2023-12-19,436,2023-12-25,530,0.215596330275,9400,-0.0122324159021,,0.573529411765,5.27078311708,0.616666666667,1,1,1,0.999962273721,0.8592921,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2023-12-18|3077|dual_top1_agreement_g3_no_acute_selloff,2023-12-18,3077,ホリイフードサービス,,,dual_top1_agreement_g3_no_acute_selloff,地合い安定・2条件一致,2023-12,mature,2023-12-19,436,2023-12-25,530,0.215596330275,9400,-0.0122324159021,,0.573529411765,5.27078311708,0.616666666667,1,1,1,0.999962273721,0.8592921,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2023-12-18|3077|mean_rank_volr20_body_pct,2023-12-18,3077,ホリイフードサービス,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2023-12,mature,2023-12-19,436,2023-12-25,530,0.215596330275,9400,-0.0122324159021,,0.573529411765,5.27078311708,0.616666666667,1,1,1,0.999962273721,0.8592921,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2023-12-18|3077|volr20_low,2023-12-18,3077,ホリイフードサービス,,,volr20_low,出来高沈静リバウンド,2023-12,mature,2023-12-19,436,2023-12-25,530,0.215596330275,9400,-0.0122324159021,,0.573529411765,5.27078311708,0.616666666667,1,1,1,0.999962273721,0.8592921,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-01-17|4073|body_pct_low,2024-01-17,4073,ジィ・シィ企画,,,body_pct_low,陰線沈み込みリバウンド,2024-01,mature,2024-01-18,830,2024-01-24,748,-0.0987951807229,-8200,-0.00569125002362,,0.27245508982,4.21145303934,-0.342342342342,1,1,1,0.999451379233,0.8201557,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-01-17|4073|dual_top1_agreement,2024-01-17,4073,ジィ・シィ企画,,,dual_top1_agreement,2条件一致リバウンド,2024-01,mature,2024-01-18,830,2024-01-24,748,-0.0987951807229,-8200,-0.00569125002362,,0.27245508982,4.21145303934,-0.342342342342,1,1,1,0.999451379233,0.8201557,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-01-17|4073|dual_top1_agreement_g3_no_acute_selloff,2024-01-17,4073,ジィ・シィ企画,,,dual_top1_agreement_g3_no_acute_selloff,地合い安定・2条件一致,2024-01,mature,2024-01-18,830,2024-01-24,748,-0.0987951807229,-8200,-0.00569125002362,,0.27245508982,4.21145303934,-0.342342342342,1,1,1,0.999451379233,0.8201557,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-01-17|4073|mean_rank_volr20_body_pct,2024-01-17,4073,ジィ・シィ企画,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2024-01,mature,2024-01-18,830,2024-01-24,748,-0.0987951807229,-8200,-0.00569125002362,,0.27245508982,4.21145303934,-0.342342342342,1,1,1,0.999451379233,0.8201557,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-01-17|4073|volr20_low,2024-01-17,4073,ジィ・シィ企画,,,volr20_low,出来高沈静リバウンド,2024-01,mature,2024-01-18,830,2024-01-24,748,-0.0987951807229,-8200,-0.00569125002362,,0.27245508982,4.21145303934,-0.342342342342,1,1,1,0.999451379233,0.8201557,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-01-18|3358|body_pct_low,2024-01-18,3358,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌｄｉｎｇｓ,,,body_pct_low,陰線沈み込みリバウンド,2024-01,mature,2024-01-19,127.800003052,2024-01-25,130.399993896,0.0203442158266,259.999084473,-0.00719794534743,,0.567901234568,1.98837587091,0.0533335367839,1,1,1,0.999291780464,0.8132218,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-01-18|3358|dual_top1_agreement,2024-01-18,3358,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌｄｉｎｇｓ,,,dual_top1_agreement,2条件一致リバウンド,2024-01,mature,2024-01-19,127.800003052,2024-01-25,130.399993896,0.0203442158266,259.999084473,-0.00719794534743,,0.567901234568,1.98837587091,0.0533335367839,1,1,1,0.999291780464,0.8132218,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-01-18|3358|dual_top1_agreement_g3_no_acute_selloff,2024-01-18,3358,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌｄｉｎｇｓ,,,dual_top1_agreement_g3_no_acute_selloff,地合い安定・2条件一致,2024-01,mature,2024-01-19,127.800003052,2024-01-25,130.399993896,0.0203442158266,259.999084473,-0.00719794534743,,0.567901234568,1.98837587091,0.0533335367839,1,1,1,0.999291780464,0.8132218,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-01-18|3358|mean_rank_volr20_body_pct,2024-01-18,3358,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌｄｉｎｇｓ,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2024-01,mature,2024-01-19,127.800003052,2024-01-25,130.399993896,0.0203442158266,259.999084473,-0.00719794534743,,0.567901234568,1.98837587091,0.0533335367839,1,1,1,0.999291780464,0.8132218,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-01-18|3358|volr20_low,2024-01-18,3358,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌｄｉｎｇｓ,,,volr20_low,出来高沈静リバウンド,2024-01,mature,2024-01-19,127.800003052,2024-01-25,130.399993896,0.0203442158266,259.999084473,-0.00719794534743,,0.567901234568,1.98837587091,0.0533335367839,1,1,1,0.999291780464,0.8132218,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-02-08|7601|body_pct_low,2024-02-08,7601,ポプラ,,,body_pct_low,陰線沈み込みリバウンド,2024-02,mature,2024-02-09,404,2024-02-16,282,-0.30198019802,-12200,-0.00120578856052,,0.528301886792,7.89129005819,0.894736842105,1,1,1,0.999378613601,0.8130594,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-02-08|7601|dual_top1_agreement,2024-02-08,7601,ポプラ,,,dual_top1_agreement,2条件一致リバウンド,2024-02,mature,2024-02-09,404,2024-02-16,282,-0.30198019802,-12200,-0.00120578856052,,0.528301886792,7.89129005819,0.894736842105,1,1,1,0.999378613601,0.8130594,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-02-08|7601|dual_top1_agreement_g3_no_acute_selloff,2024-02-08,7601,ポプラ,,,dual_top1_agreement_g3_no_acute_selloff,地合い安定・2条件一致,2024-02,mature,2024-02-09,404,2024-02-16,282,-0.30198019802,-12200,-0.00120578856052,,0.528301886792,7.89129005819,0.894736842105,1,1,1,0.999378613601,0.8130594,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-02-08|7601|mean_rank_volr20_body_pct,2024-02-08,7601,ポプラ,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2024-02,mature,2024-02-09,404,2024-02-16,282,-0.30198019802,-12200,-0.00120578856052,,0.528301886792,7.89129005819,0.894736842105,1,1,1,0.999378613601,0.8130594,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-02-08|7601|volr20_low,2024-02-08,7601,ポプラ,,,volr20_low,出来高沈静リバウンド,2024-02,mature,2024-02-09,404,2024-02-16,282,-0.30198019802,-12200,-0.00120578856052,,0.528301886792,7.89129005819,0.894736842105,1,1,1,0.999378613601,0.8130594,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-02-14|7689|body_pct_low,2024-02-14,7689,コパ・コーポレーション,,,body_pct_low,陰線沈み込みリバウンド,2024-02,mature,2024-02-15,911,2024-02-21,955,0.0482985729967,4400,-0.011262029948,,0.56529209622,3.06441014558,0.4375,1,1,1,0.999799244394,0.83391154,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-02-14|7689|dual_top1_agreement,2024-02-14,7689,コパ・コーポレーション,,,dual_top1_agreement,2条件一致リバウンド,2024-02,mature,2024-02-15,911,2024-02-21,955,0.0482985729967,4400,-0.011262029948,,0.56529209622,3.06441014558,0.4375,1,1,1,0.999799244394,0.83391154,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-02-14|7689|dual_top1_agreement_g3_no_acute_selloff,2024-02-14,7689,コパ・コーポレーション,,,dual_top1_agreement_g3_no_acute_selloff,地合い安定・2条件一致,2024-02,mature,2024-02-15,911,2024-02-21,955,0.0482985729967,4400,-0.011262029948,,0.56529209622,3.06441014558,0.4375,1,1,1,0.999799244394,0.83391154,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
