date,open,high,low,close,volume,symbol,ret1,ret2,ret3,ret5,ret10,ret20,ret40,ma5_gap,volr5,ma10_gap,volr10,ma20_gap,volr20,ma40_gap,volr40,rsi14,atr14p,body_pct,lower_wick,upper_wick,range_pct,gap,pos10,dd10,bounce10,pos20,dd20,bounce20,pos40,dd40,bounce40,pos60,dd60,bounce60,stoch14,bbpct,bbwidth,volz20,log_dv,down3,down5,target5_cc,next_open,target5_no,target_end_date,prev_close,prev_volume,breadth_ret1_pos,med_ret1,med_ret5,breadth_ma20,future_rank,y_top1,y_top025,y_hit20,y_loss10,tail_p,tail_cdf,model_period
2022-06-09,412.0,479.0,401.0,441.0,1682400.0,6696,0.050000000000000044,0.2970588235294118,0.3738317757009346,0.4898648648648649,0.53125,0.558303886925795,0.4411764705882353,0.20491803278688514,2.9541703248463564,0.33555420956995774,5.832351105872565,0.4274154393914873,11.42197630605248,0.4663341645885286,21.87278577696883,95.75757575757575,0.051992225461613216,0.3717948717948718,0.14102564102564102,0.48717948717948717,0.17687074829931973,-0.01904761904761909,0.8071065989847716,-0.07933194154488521,0.5638297872340425,0.8109452736318408,-0.07933194154488521,0.5863309352517985,0.812807881773399,-0.07933194154488521,0.5978260869565217,0.8173076923076923,-0.07933194154488521,0.6273062730627306,80.71065989847716,1.272183140038741,0.5535156327941112,3.731187389778704,20.424776780165296,0.0,0.0,-0.2970521541950113,433.0,-0.2840646651270208,2022-06-16,420.0,985900.0,0.4740740740740741,0.0,0.013102624630284554,0.8148148148148148,0.000819672131147541,0,0,0,1,0.815074,0.9996305600709324,2022-06
2022-06-01,26.0,29.0,26.0,26.0,3263400.0,2134,0.040000000000000036,0.0,0.0,0.0,0.0,-0.03703703703703709,-0.10344827586206895,0.007751937984496138,3.1568255687974,0.007751937984496138,4.66473220028874,-0.003831417624521105,5.550377576705898,-0.05797101449275366,4.07741516317657,50.0,0.06868131868131869,0.0,0.0,1.0,0.11538461538461539,0.040000000000000036,0.25,-0.10344827586206895,0.040000000000000036,0.25,-0.10344827586206895,0.040000000000000036,0.14285714285714285,-0.1875,0.040000000000000036,0.3333333333333333,-0.1875,0.13043478260869557,25.0,0.453576165455735,0.08253126141202127,4.099761056304874,18.256376704446314,1.0,1.0,0.03846153846153855,27.0,0.0,2022-06-08,25.0,610800.0,0.7107291049199763,0.00907715582450841,0.027250778868365577,0.7368109069353883,0.2792904290429043,0,0,0,0,0.79978794,0.9993842667848875,2022-06
2022-06-15,470.0,540.0,434.0,465.0,3387000.0,4222,0.010869565217391353,0.14532019704433496,0.1923076923076923,0.17721518987341778,0.24331550802139046,0.25336927223719674,0.4220183486238531,0.09877126654064283,3.2035639294024176,0.1607588617074387,6.252538305335056,0.21030713170223847,12.201008645533141,0.27188183807439814,23.067100267311393,82.58064516129032,0.06113671274961597,-0.04716981132075472,0.29245283018867924,0.660377358490566,0.22795698924731184,0.021739130434782705,0.5786516853932584,-0.13888888888888884,0.2845303867403315,0.5967741935483871,-0.13888888888888884,0.31355932203389836,0.6495327102803738,-0.13888888888888884,0.4263803680981595,0.6575342465753424,-0.13888888888888884,0.44859813084112155,57.86516853932584,1.1940556316627193,0.30301192311978614,3.9978220385850562,21.177492538022204,0.0,1.0,0.08387096774193559,452.0,0.11504424778761058,2022-06-22,460.0,1382200.0,0.176,-0.01024140453547917,-0.03743904450045937,0.30637037037037035,0.9833465503568596,0,0,0,0,0.7993279,0.999359637456283,2022-06
2022-06-17,535.0,590.0,502.0,550.0,3416300.0,4222,0.00917431192660545,0.18279569892473124,0.19565217391304346,0.41025641025641035,0.4824797843665769,0.5027322404371584,0.6129032258064515,0.1335531739488871,1.568419506193244,0.26002290950744555,3.1012727173695964,0.3678189505098233,6.133007800227992,0.46373918829008653,11.934464026829225,87.94642857142857,0.0735064935064935,0.17045454545454544,0.375,0.45454545454545453,0.16,-0.01834862385321101,0.8198198198198198,-0.06779661016949157,0.49456521739130443,0.8305084745762712,-0.06779661016949157,0.5536723163841808,0.8473282442748091,-0.06779661016949157,0.6768292682926829,0.8513011152416357,-0.06779661016949157,0.7133956386292835,82.45614035087719,1.1568531788588756,0.5599713335464408,2.6116190069259,21.353986930807245,0.0,0.0,-0.17818181818181822,550.0,-0.17818181818181822,2022-06-24,545.0,2206400.0,0.19525925925925927,-0.010948905109489093,-0.03514376996805113,0.22725925925925927,0.0008130081300813008,0,0,0,1,0.84969836,0.9998768533569775,2022-06
2022-06-16,300.0,326.0,247.0,260.0,17618500.0,4814,-0.08127208480565373,0.28078817733990147,0.6993464052287581,0.6455696202531647,0.6666666666666667,0.7105263157894737,0.5950920245398772,0.2310606060606062,3.15043630641585,0.41458106637649617,6.277323110140414,0.5389168393015686,12.476410000389478,0.5931372549019609,24.379899400136992,82.03592814371258,0.0642857142857143,-0.5063291139240507,0.16455696202531644,0.3291139240506329,0.3038461538461538,0.060070671378091856,0.6184971098265896,-0.2024539877300614,0.6993464052287581,0.6228571428571429,-0.2024539877300614,0.7218543046357615,0.6271186440677966,-0.2024539877300614,0.7449664429530201,0.6271186440677966,-0.2024539877300614,0.7449664429530201,61.84971098265896,1.1328907791842455,0.8515163390375144,3.763460301581809,22.245141675548844,1.0,3.0,-0.18846153846153846,252.0,-0.16269841269841268,2022-06-23,283.0,10012900.0,0.5374814814814814,0.001768867924528239,-0.032832692979392286,0.33985185185185185,0.0007936507936507937,0,0,0,1,0.78981787,0.9993350081276784,2022-06
2022-06-17,261.0,293.0,260.0,271.0,3718200.0,6046,0.03041825095057038,0.06274509803921569,0.2098214285714286,0.24311926605504586,0.40414507772020736,0.47282608695652173,0.29047619047619055,0.10342019543973935,1.9578747827918488,0.18703460359176516,3.7683186378838553,0.2975819966483122,7.388228748559393,0.3321863094506574,13.743750866330915,92.3076923076923,0.06826568265682657,0.30303030303030304,0.030303030303030304,0.6666666666666666,0.12177121771217712,-0.0076045627376425395,0.7619047619047619,-0.08445945945945943,0.418848167539267,0.782608695652174,-0.08445945945945943,0.49723756906077354,0.7844827586206896,-0.08445945945945943,0.5055555555555555,0.7844827586206896,-0.08445945945945943,0.5055555555555555,76.41509433962264,1.09811508453533,0.4975330071795479,2.9059844547783036,20.73086906005038,0.0,1.0,-0.03321033210332103,274.0,-0.04379562043795615,2022-06-24,263.0,3373100.0,0.19525925925925927,-0.010948905109489093,-0.03514376996805113,0.22725925925925927,0.044715447154471545,0,0,0,0,0.84584206,0.9998768533569775,2022-06
2022-06-30,143.0,185.0,142.0,168.0,4427400.0,6181,0.1914893617021276,0.23529411764705888,0.21739130434782616,0.25373134328358216,0.5,0.5700934579439252,0.7142857142857142,0.16504854368932054,3.31055213255967,0.24629080118694358,2.1938130843900048,0.3736713000817662,3.330036441312188,0.5057136455299125,6.199429401571771,80.85106382978724,0.10076530612244897,0.5813953488372093,0.023255813953488372,0.3953488372093023,0.25595238095238093,0.014184397163120588,0.782051282051282,-0.09189189189189184,0.5700934579439252,0.8111111111111111,-0.09189189189189184,0.7684210526315789,0.8111111111111111,-0.09189189189189184,0.7684210526315789,0.8229166666666666,-0.09189189189189184,0.8876404494382022,81.11111111111111,1.2030136962859024,0.5315277668926113,1.7815351815391491,20.427287043022215,1.0,1.0,-0.17261904761904767,183.0,-0.2404371584699454,2022-07-07,141.0,250100.0,0.26853766617429836,-0.007416574990832425,0.010862485604787753,0.4531757754800591,0.0007974481658692185,0,0,0,1,0.7976911,0.9993350081276784,2022-06
2022-07-25,378.0,430.0,367.75,376.0,3978000.0,7080,-0.06467661691542292,0.13082706766917296,0.4601941747572815,0.6120042872454448,0.47740667976424356,0.184251968503937,0.5191919191919192,0.1691542288557213,2.345850827947351,0.31918252784843437,4.225441876274643,0.2963840882644484,6.267132999338312,0.26264534273601137,5.154786124321312,70.23809523809524,0.08292173252279635,-0.0321285140562249,0.13253012048192772,0.8353413654618473,0.16555851063829788,-0.05970149253731338,0.7262357414448669,-0.12558139534883717,0.6154672395273899,0.7262357414448669,-0.12558139534883717,0.6154672395273899,0.7349693251533742,-0.12558139534883717,0.6618784530386741,0.8102766798418972,-0.12558139534883717,1.5864144453998281,72.6235741444867,0.943643945581473,0.6680674699076198,2.956788725535596,21.12587888245452,1.0,1.0,-0.04521276595744683,365.25,-0.017111567419575646,2022-08-01,402.0,4034000.0,0.3821618428824572,-0.0016340043787045344,0.020302461765876356,0.7424689899586533,0.16050420168067228,0,0,0,0,0.8409337,0.9994816964814596,2022-07
2022-07-01,661.5,757.0,608.0,626.5,5735600.0,7359,-0.10179211469534055,0.06457094307561606,0.2296368989205102,0.2971014492753623,0.2656565656565657,0.30385015608740895,0.9486780715396579,0.06565742473209735,1.2159010930305523,0.12507856693903197,1.5688612927049428,0.18627218934911238,1.690027962838007,0.4422191528545121,2.3863532348658207,62.03389830508474,0.12490023942537909,-0.2348993288590604,0.12416107382550336,0.6409395973154363,0.237829209896249,-0.05161290322580647,0.5484429065743944,-0.1723910171730515,0.3386752136752136,0.6308345120226309,-0.1723910171730515,0.5526641883519208,0.7368951612903226,-0.1723910171730515,1.4003831417624522,0.7368951612903226,-0.1723910171730515,1.4003831417624522,63.083451202263085,0.8773353976350312,0.49365151140492747,0.7119947063382761,22.002351698437437,1.0,2.0,-0.059856344772545866,596.5,-0.012573344509639539,2022-07-08,697.5,10512400.0,0.193205317577548,-0.0091324200913242,-0.005056890012642201,0.35775480059084197,0.30919446704637915,0,0,0,0,0.8458229,0.9995113138253762,2022-07
2022-07-12,724.0,872.0,709.5,723.0,12826400.0,7359,-0.021650879566982417,0.2275042444821731,0.23484201537147742,0.2796460176991151,0.41903827281648676,0.6084538375973303,1.6483516483516483,0.13340649004546168,4.102452567071376,0.16181905833199428,3.137051566764824,0.28842555466452824,4.386188689826863,0.470446167535274,4.492751084972906,63.93568147013782,0.12502469867615096,-0.006153846153846154,0.08307692307692308,0.9107692307692308,0.22475795297372061,-0.020297699594046037,0.5518796992481203,-0.17087155963302747,0.340129749768304,0.6819637139807898,-0.17087155963302747,0.79182156133829,0.7489469250210615,-0.17087155963302747,1.5960502692998206,0.7561374795417348,-0.17087155963302747,1.7701149425287355,63.118811881188115,0.982822428365667,0.5973739779256655,2.8724205178222184,22.950425327123362,1.0,2.0,-0.0864453665283541,708.0,-0.067090395480226,2022-07-20,739.0,1090400.0,0.1559362079149439,-0.012186870853823584,-0.0020000000000000018,0.5265800354400473,0.015754560530679935,0,0,0,0,0.82976,0.9992447577301268,2022-07
