date,symbol,family,spec_hash,identity_key,score,raw_rank,daily_candidate_count,tie_break_json,volr20_rank_value,tail_cdf,tail_p,ret1,ret10,volr20,market_median_ret5_lag1,cooldown_status,cooldown_blocked,post_cooldown_count,cooldown_blocked_count,year
2022-12-19 00:00:00,9553,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,9553,2.2547718111026565,1,2,"{""tail_cdf"":0.999212402805749,""tail_p"":0.8280498385429382}",2.2547718111026565,0.999212402805749,0.8280498385429382,0.02193475740225459,0.3370125541097544,2.2547718111026565,-0.001550387591123581,DETECTED,False,2,0,2022
2022-12-19 00:00:00,7352,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,7352,3.382402141184343,2,2,"{""tail_cdf"":0.9994766971662359,""tail_p"":0.8399661779403687}",3.382402141184343,0.9994766971662359,0.8399661779403687,-0.04240282685512364,0.40051679586563305,3.382402141184343,-0.001550387591123581,DETECTED,False,2,0,2022
2022-12-20 00:00:00,7859,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,7859,0.5002019671015885,1,2,"{""tail_cdf"":0.9999471411279026,""tail_p"":0.8705357909202576}",0.5002019671015885,0.9999471411279026,0.8705357909202576,-0.08686868686868687,-0.3141122913505311,0.5002019671015885,-0.003496503457427025,DETECTED,False,1,1,2022
2022-12-20 00:00:00,9553,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,9553,1.757220824259111,2,2,"{""tail_cdf"":0.999635273782528,""tail_p"":0.8474711179733276}",1.757220824259111,0.999635273782528,0.8474711179733276,-0.002751822161363937,0.2751583665832127,1.757220824259111,-0.003496503457427025,COOLDOWN_BLOCKED,True,1,1,2022
2022-12-23 00:00:00,7859,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,7859,0.42003705544760267,1,1,"{""tail_cdf"":0.9990802556255055,""tail_p"":0.8231346607208252}",0.42003705544760267,0.9990802556255055,0.8231346607208252,0.006000000000000005,-0.2103610675039247,0.42003705544760267,-0.02740294858813286,DETECTED,False,1,0,2022
2022-12-26 00:00:00,7859,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,7859,0.6621608752627224,1,1,"{""tail_cdf"":0.9991384003848126,""tail_p"":0.8244507312774658}",0.6621608752627224,0.9991384003848126,0.8244507312774658,0.05765407554671964,-0.17519379844961236,0.6621608752627224,-0.024962741881608963,COOLDOWN_BLOCKED,True,0,1,2022
2022-12-27 00:00:00,7859,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,7859,0.7452971263099271,1,1,"{""tail_cdf"":0.9996511314441573,""tail_p"":0.8485174179077148}",0.7452971263099271,0.9996511314441573,0.8485174179077148,-0.02819548872180455,-0.16478190630048462,0.7452971263099271,-0.021726449020206928,DETECTED,False,1,0,2022
2023-01-05,3133,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,3133,1.4097944536025324,1,1,"{""tail_cdf"":0.9993420930706648,""tail_p"":0.817761}",1.4097944536025324,0.9993420930706648,0.817761,0.0106382978723404,0.2954545454545454,1.4097944536025324,-0.0015731515595689,DETECTED,False,1,0,2023
2023-01-06,3133,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,3133,1.3686007135788796,1,1,"{""tail_cdf"":0.9997544431883468,""tail_p"":0.83848786}",1.3686007135788796,0.9997544431883468,0.83848786,0.0912280701754386,0.2851239669421488,1.3686007135788796,-0.0094062313437461,COOLDOWN_BLOCKED,True,0,1,2023
2023-01-12,3133,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,3133,3.2972820910850285,1,1,"{""tail_cdf"":0.9999953668526104,""tail_p"":0.8717096}",3.2972820910850285,0.9999953668526104,0.8717096,0.0265486725663717,0.4621848739495797,3.2972820910850285,0.0,DETECTED,False,1,0,2023
2023-02-07,4586,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,4586,1.0897839543568737,1,1,"{""tail_cdf"":0.9990123043441868,""tail_p"":0.8120213}",1.0897839543568737,0.9990123043441868,0.8120213,0.0745341614906831,0.3007518796992481,1.0897839543568737,0.0,DETECTED,False,1,0,2023
2023-02-08,4586,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,4586,2.9727468384929683,1,1,"{""tail_cdf"":0.9994350046036662,""tail_p"":0.8265167}",2.9727468384929683,0.9994350046036662,0.8265167,0.0809248554913295,0.1910828025477706,2.9727468384929683,-0.0010240655392408,COOLDOWN_BLOCKED,True,0,1,2023
2023-02-14,4586,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,4586,1.507344600078265,1,2,"{""tail_cdf"":0.9996902988197874,""tail_p"":0.8383669}",1.507344600078265,0.9996902988197874,0.8383669,-0.0600858369098712,0.5103448275862068,1.507344600078265,0.0,DETECTED,False,2,0,2023
2023-02-14,4884,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,4884,1.686799073054747,2,2,"{""tail_cdf"":0.999267598560308,""tail_p"":0.820512}",1.686799073054747,0.999267598560308,0.820512,0.0461215932914045,0.5472868217054263,1.686799073054747,0.0,DETECTED,False,2,0,2023
2023-02-16,4772,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,4772,2.5011060715865816,1,2,"{""tail_cdf"":0.9992131915962166,""tail_p"":0.8191037}",2.5011060715865816,0.9992131915962166,0.8191037,-0.044776119402985,0.3333333333333332,2.5011060715865816,0.0,DETECTED,False,2,0,2023
2023-02-16,4881,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,4881,15.700519051220793,2,2,"{""tail_cdf"":0.9993889679417428,""tail_p"":0.8242893}",15.700519051220793,0.9993889679417428,0.8242893,0.2560386473429952,0.5662650602409638,15.700519051220793,0.0,DETECTED,False,2,0,2023
2023-03-15,7138,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,7138,7.685048391473453,1,1,"{""tail_cdf"":0.9990619065122832,""tail_p"":0.8188134}",7.685048391473453,0.9990619065122832,0.8188134,-0.0473711911212121,0.276150681931699,7.685048391473453,-0.0348919741809368,DETECTED,False,1,0,2023
2023-03-16,7776,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,7776,2.184827435189353,1,1,"{""tail_cdf"":0.9994677755314588,""tail_p"":0.8316152}",2.184827435189353,0.9994677755314588,0.8316152,0.0212765957446807,0.4328358208955223,2.184827435189353,-0.0303392484784126,DETECTED,False,1,0,2023
2023-03-20,7042,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,7042,12.18876589072038,1,1,"{""tail_cdf"":0.9993490779881148,""tail_p"":0.8280671}",12.18876589072038,0.9993490779881148,0.8280671,0.043720930232558,0.5327868852459017,12.18876589072038,-0.0264054248109459,DETECTED,False,1,0,2023
2023-04-06,6775,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,6775,3.330329179172648,1,2,"{""tail_cdf"":0.9998573486329824,""tail_p"":0.8540315}",3.330329179172648,0.9998573486329824,0.8540315,0.1433691756272401,0.3236514522821576,3.330329179172648,-0.0109126986935734,DETECTED,False,2,0,2023
2023-04-06,2721,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,2721,7.952610766556561,2,2,"{""tail_cdf"":0.9992101985289512,""tail_p"":0.82435304}",7.952610766556561,0.9992101985289512,0.82435304,0.2247191011235956,0.3212121212121213,7.952610766556561,-0.0109126986935734,DETECTED,False,2,0,2023
2023-04-07,6775,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,6775,1.6201872678139777,1,3,"{""tail_cdf"":0.9994398324368332,""tail_p"":0.8335451}",1.6201872678139777,0.9994398324368332,0.8335451,-0.012539184952978,0.2753036437246963,1.6201872678139777,-0.010917030274868,COOLDOWN_BLOCKED,True,1,2,2023
2023-04-07,2721,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,2721,6.57395791249371,2,3,"{""tail_cdf"":0.9993876429123146,""tail_p"":0.83162886}",6.57395791249371,0.9993876429123146,0.83162886,0.0963302752293577,0.5369774919614148,6.57395791249371,-0.010917030274868,COOLDOWN_BLOCKED,True,1,2,2023
